"season","week","franchise_id","points","potential","off","division","conference","allplay","def"
2024,11,"0007",215.1,272.1,132.4,"01","00",0.645161290322581,82.7
2024,11,"0008",173.4,239.2,95.3,"01","00",0.290322580645161,78.1
2024,11,"0009",210.8,219,117,"02","00",0.580645161290323,93.8
2024,11,"0010",188.3,242.4,111.3,"02","00",0.419354838709677,77
2024,11,"0011",144.3,171.3,57.5,"02","00",0.0967741935483871,86.8
2024,11,"0012",173.8,216.4,68.5,"02","00",0.32258064516129,105.3
2024,11,"0013",195.6,203.3,125.7,"03","00",0.451612903225806,69.9
2024,11,"0014",163,220.3,57.5,"03","00",0.161290322580645,105.5
2024,11,"0015",166.3,177,114.8,"03","00",0.225806451612903,51.5
2024,11,"0016",268.4,295,141.9,"03","00",0.935483870967742,126.5
2024,11,"0017",176,187.2,100.3,"04","01",0.354838709677419,75.7
2024,11,"0018",225.1,274.7,127.7,"04","01",0.741935483870968,97.4
2024,11,"0019",168.4,222.7,97.1,"04","01",0.258064516129032,71.3
2024,11,"0020",330.9,365.6,161.4,"04","01",1,169.5
2024,11,"0021",207.9,216.7,131.8,"05","01",0.548387096774194,76.1
2024,11,"0022",248.2,296.2,155.7,"05","01",0.806451612903226,92.5
2024,11,"0023",149.8,191.2,61.4,"05","01",0.129032258064516,88.4
2024,11,"0024",135.4,151.1,61.7,"05","01",0.0645161290322581,73.7
2024,11,"0025",263.1,294.9,171,"06","01",0.903225806451613,92.1
2024,11,"0026",108.9,164.8,47.4,"06","01",0,61.5
2024,11,"0027",259.9,263.1,153.1,"06","01",0.870967741935484,106.8
2024,11,"0028",214.8,231.3,119.2,"06","01",0.612903225806452,95.6
2024,11,"0029",199.7,269.4,99.1,"07","01",0.483870967741935,100.6
2024,11,"0030",131.5,149.5,61.2,"07","01",0.032258064516129,70.3
2024,11,"0031",163.7,206.8,51.4,"07","01",0.193548387096774,112.3
2024,11,"0032",207.7,251.3,108,"07","01",0.516129032258065,99.7
2024,12,"0001",142.2,165.9,83.6,"00","00",0.032258064516129,58.6
2024,12,"0002",230.5,248,111.3,"00","00",0.806451612903226,119.2
2024,12,"0003",181.3,203.8,107,"00","00",0.258064516129032,74.3
2024,12,"0004",216.6,222.6,110.9,"00","00",0.709677419354839,105.7
2024,12,"0005",208.3,232.5,106.1,"01","00",0.67741935483871,102.2
2024,12,"0006",244.8,284,122.8,"01","00",0.935483870967742,122
2024,12,"0007",178.4,191.3,87.2,"01","00",0.225806451612903,91.2
2024,12,"0008",197.4,252.1,77,"01","00",0.419354838709677,120.4
2024,12,"0009",198.4,241.2,87,"02","00",0.451612903225806,111.4
2024,12,"0010",172.9,215.7,49.8,"02","00",0.193548387096774,123.1
2024,12,"0011",156.3,168.7,55.7,"02","00",0.0645161290322581,100.6
2024,12,"0012",205.5,283.6,92.8,"02","00",0.612903225806452,112.7
2024,12,"0013",186,265.4,104.2,"03","00",0.354838709677419,81.8
2024,12,"0014",159.9,187,83.8,"03","00",0.0967741935483871,76.1
2024,12,"0015",228.2,258.9,102.6,"03","00",0.774193548387097,125.6
2024,12,"0016",244.9,291,138.3,"03","00",0.967741935483871,106.6
2024,12,"0017",202.8,261.2,101.6,"04","01",0.580645161290323,101.2
2024,12,"0018",206.4,223.1,122.6,"04","01",0.645161290322581,83.8
2024,12,"0019",185.1,236.1,110.6,"04","01",0.32258064516129,74.5
2024,12,"0020",245.1,291.9,165.5,"04","01",1,79.6
2024,12,"0021",187.1,203.9,114,"05","01",0.387096774193548,73.1
2024,12,"0022",198.9,211.5,87.3,"05","01",0.483870967741935,111.6
2024,12,"0023",222.4,232.5,88.3,"05","01",0.741935483870968,134.1
2024,12,"0024",239,242.2,117.3,"05","01",0.870967741935484,121.7
2024,12,"0025",167.3,181.6,48.4,"06","01",0.129032258064516,118.9
2024,12,"0026",244.2,256.2,128,"06","01",0.903225806451613,116.2
2024,12,"0027",182.2,210.8,72.8,"06","01",0.290322580645161,109.4
2024,12,"0028",235.7,239.6,109.2,"06","01",0.838709677419355,126.5
2024,12,"0029",202.7,241.5,90.7,"07","01",0.548387096774194,112
2024,12,"0030",168.2,197.4,71.8,"07","01",0.161290322580645,96.4
2024,12,"0031",201.6,225.6,98.5,"07","01",0.516129032258065,103.1
2024,12,"0032",133.1,174.7,63.6,"07","01",0,69.5
2024,13,"0001",197.1,223,88,"00","00",0.483870967741935,109.1
2024,13,"0002",182.9,216.4,55.5,"00","00",0.32258064516129,127.4
2024,13,"0003",228.7,245,137.3,"00","00",0.806451612903226,91.4
2024,13,"0004",168.9,220.9,70.1,"00","00",0.161290322580645,98.8
2024,13,"0005",297.9,335.9,170.2,"01","00",1,127.7
2024,13,"0006",220.5,281.9,119.2,"01","00",0.725806451612903,101.3
2024,13,"0007",130.3,196.9,64.2,"01","00",0,66.1
2024,13,"0008",207.9,250.5,69.9,"01","00",0.612903225806452,138
2024,13,"0009",241,272.9,149.4,"02","00",0.870967741935484,91.6
2024,13,"0010",183,215.3,88.4,"02","00",0.354838709677419,94.6
2024,13,"0011",164.4,183.5,38,"02","00",0.129032258064516,126.4
2024,13,"0012",233.2,276.1,89.4,"02","00",0.838709677419355,143.8
2024,13,"0013",145.3,201.4,71.8,"03","00",0.0645161290322581,73.5
2024,13,"0014",190.2,249.2,115,"03","00",0.419354838709677,75.2
2024,13,"0015",179,241.1,76.4,"03","00",0.258064516129032,102.6
2024,13,"0016",207.2,233.2,89.8,"03","00",0.548387096774194,117.4
2024,13,"0017",175.7,222.5,95.7,"04","01",0.225806451612903,80
2024,13,"0018",199.9,248.4,89.9,"04","01",0.516129032258065,110
2024,13,"0019",182.8,250.8,122.7,"04","01",0.290322580645161,60.1
2024,13,"0020",260.2,319.3,129.7,"04","01",0.935483870967742,130.5
2024,13,"0021",220.5,284.4,116.1,"05","01",0.725806451612903,104.4
2024,13,"0022",226.8,244,108.1,"05","01",0.774193548387097,118.7
2024,13,"0023",207.3,259.9,64.4,"05","01",0.580645161290323,142.9
2024,13,"0024",256,289.4,132,"05","01",0.903225806451613,124
2024,13,"0025",210.6,246.7,118.2,"06","01",0.67741935483871,92.4
2024,13,"0026",208.3,258.4,85.4,"06","01",0.645161290322581,122.9
2024,13,"0027",184.4,196.2,86.1,"06","01",0.387096774193548,98.3
2024,13,"0028",173.9,189.7,71.4,"06","01",0.193548387096774,102.5
2024,13,"0029",130.4,191.3,44.7,"07","01",0.032258064516129,85.7
2024,13,"0030",192.8,203.3,80.6,"07","01",0.451612903225806,112.2
2024,13,"0031",289.4,306.9,132.7,"07","01",0.967741935483871,156.7
2024,13,"0032",163.5,233.7,63.2,"07","01",0.0967741935483871,100.3
2024,14,"0001",119.3,165.5,82.3,"00","00",0.0645161290322581,37
2024,14,"0002",192.5,235.5,65.5,"00","00",0.645161290322581,127
2024,14,"0003",264.1,275.9,209.9,"00","00",0.935483870967742,54.2
2024,14,"0004",132.1,174.3,52.9,"00","00",0.0967741935483871,79.2
2024,14,"0005",164.4,200.9,64.1,"01","00",0.387096774193548,100.3
2024,14,"0006",247.6,257.8,141.1,"01","00",0.903225806451613,106.5
2024,14,"0007",163.6,246.5,96.9,"01","00",0.32258064516129,66.7
2024,14,"0008",159.6,179.1,59.5,"01","00",0.274193548387097,100.1
2024,14,"0009",179.7,236.4,106.8,"02","00",0.548387096774194,72.9
2024,14,"0010",182.4,195.4,90.7,"02","00",0.580645161290323,91.7
2024,14,"0011",202.6,291.4,130,"02","00",0.741935483870968,72.6
2024,14,"0012",150.6,171.3,71.5,"02","00",0.193548387096774,79.1
2024,14,"0013",136.8,147.7,52.3,"03","00",0.129032258064516,84.5
2024,14,"0014",209.6,231.6,135.4,"03","00",0.774193548387097,74.2
2024,14,"0015",142.1,169.6,68.9,"03","00",0.161290322580645,73.2
2024,14,"0016",196.4,216.6,93.6,"03","00",0.709677419354839,102.8
2024,14,"0017",170.3,230.7,106.9,"04","01",0.483870967741935,63.4
2024,14,"0018",275.3,283,181.6,"04","01",0.967741935483871,93.7
2024,14,"0019",105.4,140.8,46.6,"04","01",0,58.8
2024,14,"0020",186.8,210.5,115.1,"04","01",0.612903225806452,71.7
2024,14,"0021",211.4,223.7,105.9,"05","01",0.806451612903226,105.5
2024,14,"0022",163.7,176.6,107.3,"05","01",0.354838709677419,56.4
2024,14,"0023",177.9,208.6,75.1,"05","01",0.516129032258065,102.8
2024,14,"0024",194.2,206,113,"05","01",0.67741935483871,81.2
2024,14,"0025",240.7,262.5,149.1,"06","01",0.870967741935484,91.6
2024,14,"0026",159.6,198.5,94.1,"06","01",0.274193548387097,65.5
2024,14,"0027",166.3,166.3,55.2,"06","01",0.451612903225806,111.1
2024,14,"0028",220.4,227.6,129.3,"06","01",0.838709677419355,91.1
2024,14,"0029",291.9,327.8,174.3,"07","01",1,117.6
2024,14,"0030",112.1,156,25.7,"07","01",0.032258064516129,86.4
2024,14,"0031",151.2,171.2,87.2,"07","01",0.225806451612903,64
2024,14,"0032",165,211.5,80,"07","01",0.419354838709677,85
2024,15,"0001",248.6,294.2,132.7,"00","00",0.903225806451613,115.9
2024,15,"0002",290.8,314.6,156.5,"00","00",0.967741935483871,134.3
2024,15,"0003",222.2,274.5,118,"00","00",0.741935483870968,104.2
2024,15,"0004",163,294.4,68.6,"00","00",0.354838709677419,94.4
2024,15,"0005",184.2,243.1,90.8,"01","00",0.516129032258065,93.4
2024,15,"0006",214.6,258.7,81.8,"01","00",0.67741935483871,132.8
2024,15,"0007",95.3,183.1,54.1,"01","00",0,41.2
2024,15,"0008",175.9,216.1,55.1,"01","00",0.451612903225806,120.8
2024,15,"0009",232.6,302.4,154.9,"02","00",0.774193548387097,77.7
2024,15,"0010",234.7,245.5,107.5,"02","00",0.806451612903226,127.2
2024,15,"0011",104.5,185.9,20.9,"02","00",0.0645161290322581,83.6
2024,15,"0012",172.7,222.4,71.3,"02","00",0.419354838709677,101.4
2024,15,"0013",191.7,211.8,82.6,"03","00",0.580645161290323,109.1
2024,15,"0014",97.1,166.6,28,"03","00",0.032258064516129,69.1
2024,15,"0015",133.9,191.7,86.3,"03","00",0.129032258064516,47.6
2024,15,"0016",247.1,298.2,93.1,"03","00",0.870967741935484,154
2024,15,"0017",204,266.5,128.4,"04","01",0.645161290322581,75.6
2024,15,"0018",275.3,318.1,146.8,"04","01",0.935483870967742,128.5
2024,15,"0019",109.9,150.5,56,"04","01",0.0967741935483871,53.9
2024,15,"0020",162.5,223.3,50.3,"04","01",0.32258064516129,112.2
2024,15,"0021",161.5,191.4,62.9,"05","01",0.290322580645161,98.6
2024,15,"0022",297,324,192.6,"05","01",1,104.4
2024,15,"0023",219.5,241,107.9,"05","01",0.709677419354839,111.6
2024,15,"0024",169.8,204.7,58.7,"05","01",0.387096774193548,111.1
2024,15,"0025",192.8,261.9,83.9,"06","01",0.612903225806452,108.9
2024,15,"0026",184.8,237,108,"06","01",0.548387096774194,76.8
2024,15,"0027",158.8,188.6,49.4,"06","01",0.258064516129032,109.4
2024,15,"0028",179.9,235.2,101.7,"06","01",0.483870967741935,78.2
2024,15,"0029",137.1,192.4,57.4,"07","01",0.161290322580645,79.7
2024,15,"0030",155.1,175.3,80.5,"07","01",0.225806451612903,74.6
2024,15,"0031",239.4,276.2,114.1,"07","01",0.838709677419355,125.3
2024,15,"0032",148.7,229.1,74.7,"07","01",0.193548387096774,74
2024,16,"0001",208.4,238,124.6,"00","00",0.612903225806452,83.8
2024,16,"0002",274.5,294.7,136.8,"00","00",1,137.7
2024,16,"0003",164.7,219.9,94.2,"00","00",0.161290322580645,70.5
2024,16,"0004",221.7,241.1,131.8,"00","00",0.645161290322581,89.9
2024,16,"0005",227.7,256.3,106,"01","00",0.741935483870968,121.7
2024,16,"0006",182.7,249.2,105.7,"01","00",0.354838709677419,77
2024,16,"0007",174.4,228.1,84.6,"01","00",0.290322580645161,89.8
2024,16,"0008",172.1,217.4,73.4,"01","00",0.258064516129032,98.7
2024,16,"0009",253.5,274.7,128.4,"02","00",0.935483870967742,125.1
2024,16,"0010",172,216.5,83.6,"02","00",0.225806451612903,88.4
2024,16,"0011",203.3,246.9,119.8,"02","00",0.516129032258065,83.5
2024,16,"0012",192.5,225.9,109.1,"02","00",0.419354838709677,83.4
2024,16,"0013",204.7,232.7,100.6,"03","00",0.548387096774194,104.1
2024,16,"0014",152.5,183.4,76.8,"03","00",0.129032258064516,75.7
2024,16,"0015",131.9,200.9,83.2,"03","00",0.032258064516129,48.7
2024,16,"0016",241.8,280.2,128.2,"03","00",0.806451612903226,113.6
2024,16,"0017",149,195.5,92.2,"04","01",0.0967741935483871,56.8
2024,16,"0018",239.3,317.9,111.2,"04","01",0.774193548387097,128.1
2024,16,"0019",119,146.1,65,"04","01",0,54
2024,16,"0020",222.7,253.3,129.4,"04","01",0.67741935483871,93.3
2024,16,"0021",194.7,236.3,99.7,"05","01",0.451612903225806,95
2024,16,"0022",246.6,277,135.1,"05","01",0.838709677419355,111.5
2024,16,"0023",250.9,274,136.5,"05","01",0.903225806451613,114.4
2024,16,"0024",168.5,193.2,92.3,"05","01",0.193548387096774,76.2
2024,16,"0025",187.4,202.1,131,"06","01",0.387096774193548,56.4
2024,16,"0026",224.8,242.7,143.1,"06","01",0.709677419354839,81.7
2024,16,"0027",135.6,180.4,63.5,"06","01",0.0645161290322581,72.1
2024,16,"0028",195.1,226.6,87.7,"06","01",0.483870967741935,107.4
2024,16,"0029",265,286.6,160,"07","01",0.967741935483871,105
2024,16,"0030",206.7,227.4,118.3,"07","01",0.580645161290323,88.4
2024,16,"0031",178.4,246.9,106.4,"07","01",0.32258064516129,72
2024,16,"0032",247.9,294.7,136,"07","01",0.870967741935484,111.9
2024,17,"0001",166.7,230.5,103.1,"00","00",0.290322580645161,63.6
2024,17,"0002",266.9,330.7,170.6,"00","00",0.935483870967742,96.3
2024,17,"0003",173.6,210.4,94.1,"00","00",0.387096774193548,79.5
2024,17,"0004",269.4,328.8,165.6,"00","00",0.967741935483871,103.8
2024,17,"0005",245.2,282,153.2,"01","00",0.806451612903226,92
2024,17,"0006",167.7,257,88.2,"01","00",0.32258064516129,79.5
2024,17,"0007",117.3,162.5,46.8,"01","00",0.0645161290322581,70.5
2024,17,"0008",164,243.8,68.1,"01","00",0.193548387096774,95.9
2024,17,"0009",152.1,173.5,80.8,"02","00",0.129032258064516,71.3
2024,17,"0010",164.3,210,86.6,"02","00",0.241935483870968,77.7
2024,17,"0011",232.2,265.8,110.8,"02","00",0.774193548387097,121.4
2024,17,"0012",193.7,228,91,"02","00",0.516129032258065,102.7
2024,17,"0013",171.2,224.9,82,"03","00",0.354838709677419,89.2
2024,17,"0014",145.8,190.3,45.3,"03","00",0.0967741935483871,100.5
2024,17,"0015",174,232.2,74.8,"03","00",0.419354838709677,99.2
2024,17,"0016",273.7,342.1,158.3,"03","00",1,115.4
2024,17,"0017",178.9,255,82.2,"04","01",0.451612903225806,96.7
2024,17,"0018",220,233,111.2,"04","01",0.709677419354839,108.8
2024,17,"0019",164.3,201.4,82.7,"04","01",0.241935483870968,81.6
2024,17,"0020",245.8,275.8,140.4,"04","01",0.870967741935484,105.4
2024,17,"0021",115.2,176.2,45.1,"05","01",0.032258064516129,70.1
2024,17,"0022",190,219.2,87.2,"05","01",0.483870967741935,102.8
2024,17,"0023",266.6,274,130.9,"05","01",0.903225806451613,135.7
2024,17,"0024",245.7,279.1,84.8,"05","01",0.838709677419355,160.9
2024,17,"0025",224.2,250.2,122,"06","01",0.741935483870968,102.2
2024,17,"0026",206.4,242.8,154.9,"06","01",0.612903225806452,51.5
2024,17,"0027",89.6,121.5,19.1,"06","01",0,70.5
2024,17,"0028",201.9,236.2,88.4,"06","01",0.548387096774194,113.5
2024,17,"0029",217.2,249.7,123,"07","01",0.67741935483871,94.2
2024,17,"0030",161.1,184.7,94.4,"07","01",0.161290322580645,66.7
2024,17,"0031",210.1,234.9,135.8,"07","01",0.645161290322581,74.3
2024,17,"0032",204.2,232.3,142.4,"07","01",0.580645161290323,61.8
2025,1,"0001",228.5,262.9,123.4,"00","00",0.838709677419355,105.1
2025,1,"0002",161.2,176.6,80.2,"00","00",0.161290322580645,81
2025,1,"0003",239.2,265.8,152.1,"00","00",0.967741935483871,87.1
2025,1,"0004",178.2,234.6,89.7,"00","00",0.419354838709677,88.5
2025,1,"0005",191.2,286.4,78.5,"01","00",0.548387096774194,112.7
2025,1,"0006",233,245.9,107.3,"01","00",0.935483870967742,125.7
2025,1,"0007",170.5,187.1,84,"01","00",0.32258064516129,86.5
2025,1,"0008",196.5,230.3,112,"01","00",0.629032258064516,84.5
2025,1,"0009",196.4,230.3,103.6,"02","00",0.580645161290323,92.8
2025,1,"0010",161,241.4,86.1,"02","00",0.129032258064516,74.9
2025,1,"0011",167.1,194.8,53.7,"02","00",0.258064516129032,113.4
2025,1,"0012",169.3,235.5,50.2,"02","00",0.290322580645161,119.1
2025,1,"0013",82.4,170.9,21.3,"03","00",0.032258064516129,61.1
2025,1,"0014",253.1,268.9,155.5,"03","00",1,97.6
2025,1,"0015",171.6,213.7,52.6,"03","00",0.354838709677419,119
2025,1,"0016",197.8,270.5,74.1,"03","00",0.67741935483871,123.7
2025,1,"0017",74.3,189.5,24.3,"04","01",0,50
2025,1,"0018",203.5,311.2,95,"04","01",0.741935483870968,108.5
2025,1,"0019",230.5,243.2,118.5,"04","01",0.903225806451613,112
2025,1,"0020",186.3,233.5,84.5,"04","01",0.483870967741935,101.8
2025,1,"0021",196.5,236.9,100.5,"05","01",0.629032258064516,96
2025,1,"0022",173.3,239.3,60.2,"05","01",0.387096774193548,113.1
2025,1,"0023",180.5,213,111.9,"05","01",0.451612903225806,68.6
2025,1,"0024",208.9,250.4,99.4,"05","01",0.774193548387097,109.5
2025,1,"0025",229.6,252.1,136.1,"06","01",0.870967741935484,93.5
2025,1,"0026",165.7,231.4,67.8,"06","01",0.193548387096774,97.9
2025,1,"0027",228.2,271.3,107.4,"06","01",0.806451612903226,120.8
2025,1,"0028",149.1,179.3,56.6,"06","01",0.0645161290322581,92.5
2025,1,"0029",199.9,230.6,88.3,"07","01",0.709677419354839,111.6
2025,1,"0030",166.9,215.6,83.2,"07","01",0.225806451612903,83.7
2025,1,"0031",189.5,217,80.4,"07","01",0.516129032258065,109.1
2025,1,"0032",153.7,171.2,57.4,"07","01",0.0967741935483871,96.3
2025,2,"0001",170.6,217.6,70.6,"00","00",0.290322580645161,100
2025,2,"0002",158,189.5,77.6,"00","00",0.0645161290322581,80.4
2025,2,"0003",166.4,194.9,87.2,"00","00",0.193548387096774,79.2
2025,2,"0004",168.3,230.8,91.4,"00","00",0.258064516129032,76.9
2025,2,"0005",300.7,329.5,175.6,"01","00",1,125.1
2025,2,"0006",165.6,210.7,91.2,"01","00",0.161290322580645,74.4
2025,2,"0007",211.6,226.7,109.3,"01","00",0.67741935483871,102.3
2025,2,"0008",173.8,253.5,64.5,"01","00",0.32258064516129,109.3
2025,2,"0009",196.4,265.5,102.7,"02","00",0.467741935483871,93.7
2025,2,"0010",230,247.1,149.3,"02","00",0.870967741935484,80.7
2025,2,"0011",217,266.5,84.2,"02","00",0.709677419354839,132.8
2025,2,"0012",220.2,266,94.5,"02","00",0.806451612903226,125.7
2025,2,"0013",198.4,260.1,85,"03","00",0.580645161290323,113.4
2025,2,"0014",263.3,308.9,125.1,"03","00",0.935483870967742,138.2
2025,2,"0015",196.9,254.1,69.5,"03","00",0.516129032258065,127.4
2025,2,"0016",189.6,220.6,64,"03","00",0.419354838709677,125.6
2025,2,"0017",220.1,253,133.4,"04","01",0.774193548387097,86.7
2025,2,"0018",160.3,220.2,54.4,"04","01",0.0967741935483871,105.9
2025,2,"0019",205.9,254.3,104.4,"04","01",0.612903225806452,101.5
2025,2,"0020",217.4,282.8,114.1,"04","01",0.741935483870968,103.3
2025,2,"0021",206.3,246.8,88.6,"05","01",0.645161290322581,117.7
2025,2,"0022",289.7,294.3,152.2,"05","01",0.967741935483871,137.5
2025,2,"0023",197.5,266.9,116.1,"05","01",0.548387096774194,81.4
2025,2,"0024",131.4,193.3,47,"05","01",0,84.4
2025,2,"0025",164.3,220.9,82.9,"06","01",0.129032258064516,81.4
2025,2,"0026",183.6,292.4,68.7,"06","01",0.387096774193548,114.9
2025,2,"0027",182.5,225.3,80.9,"06","01",0.354838709677419,101.6
2025,2,"0028",226.7,244.9,101.8,"06","01",0.838709677419355,124.9
2025,2,"0029",166.6,203.8,52.9,"07","01",0.225806451612903,113.7
2025,2,"0030",260.3,279.7,174.5,"07","01",0.903225806451613,85.8
2025,2,"0031",138.7,181.8,67.2,"07","01",0.032258064516129,71.5
2025,2,"0032",196.4,230.7,93.4,"07","01",0.467741935483871,103
2025,3,"0001",147.2,182.4,56.4,"00","00",0.0967741935483871,90.8
2025,3,"0002",170.8,207,81.1,"00","00",0.419354838709677,89.7
2025,3,"0003",230.6,263.7,108.1,"00","00",0.903225806451613,122.5
2025,3,"0004",229.6,261,77,"00","00",0.870967741935484,152.6
2025,3,"0005",172.4,247.9,109.4,"01","00",0.451612903225806,63
2025,3,"0006",195.3,231.5,92.6,"01","00",0.645161290322581,102.7
2025,3,"0007",183.6,228.7,83.2,"01","00",0.580645161290323,100.4
2025,3,"0008",202.7,247.3,112.9,"01","00",0.774193548387097,89.8
2025,3,"0009",183.4,227.9,79.4,"02","00",0.548387096774194,104
2025,3,"0010",241.6,255.5,120.4,"02","00",0.967741935483871,121.2
2025,3,"0011",196.6,217.5,93.2,"02","00",0.67741935483871,103.4
2025,3,"0012",156.8,171.3,71.8,"02","00",0.209677419354839,85
2025,3,"0013",177,263.3,89,"03","00",0.483870967741935,88
2025,3,"0014",162.6,193.3,102.8,"03","00",0.32258064516129,59.8
2025,3,"0015",197.3,237.5,71.8,"03","00",0.709677419354839,125.5
2025,3,"0016",156.8,170.2,88.4,"03","00",0.209677419354839,68.4
2025,3,"0017",145.4,191.7,63.2,"04","01",0.0645161290322581,82.2
2025,3,"0018",201.9,234.6,61.1,"04","01",0.741935483870968,140.8
2025,3,"0019",204.4,263.1,120.4,"04","01",0.806451612903226,84
2025,3,"0020",143.5,187.7,52.5,"04","01",0.032258064516129,91
2025,3,"0021",254.1,287.7,150.6,"05","01",1,103.5
2025,3,"0022",161.6,180.5,55.5,"05","01",0.258064516129032,106.1
2025,3,"0023",232.4,296.2,123.5,"05","01",0.935483870967742,108.9
2025,3,"0024",153.5,203.4,85.1,"05","01",0.129032258064516,68.4
2025,3,"0025",164.2,199.8,55.9,"06","01",0.354838709677419,108.3
2025,3,"0026",177.3,249.5,86.8,"06","01",0.516129032258065,90.5
2025,3,"0027",194,290.3,76,"06","01",0.612903225806452,118
2025,3,"0028",154.4,181,73.3,"06","01",0.161290322580645,81.1
2025,3,"0029",162.5,202.6,69.5,"07","01",0.290322580645161,93
2025,3,"0030",126.3,183.9,60.7,"07","01",0,65.6
2025,3,"0031",221.1,252.7,115.8,"07","01",0.838709677419355,105.3
2025,3,"0032",167.5,214.1,37.7,"07","01",0.387096774193548,129.8
2025,4,"0001",197.7,249.7,82.6,"00","00",0.516129032258065,115.1
2025,4,"0002",134.1,144,58.1,"00","00",0.032258064516129,76
2025,4,"0003",201.4,252.4,104.7,"00","00",0.612903225806452,96.7
2025,4,"0004",233,299.4,123,"00","00",0.838709677419355,110
2025,4,"0005",212.3,247.3,99.5,"01","00",0.67741935483871,112.8
2025,4,"0006",200.3,229.8,124.6,"01","00",0.580645161290323,75.7
2025,4,"0007",152.4,194,69.6,"01","00",0.17741935483871,82.8
2025,4,"0008",217.8,246.5,136,"01","00",0.709677419354839,81.8
2025,4,"0009",204.2,224.1,137,"02","00",0.645161290322581,67.2
2025,4,"0010",191.8,287,114.8,"02","00",0.419354838709677,77
2025,4,"0011",309.3,341.7,123.1,"02","00",1,186.2
2025,4,"0012",198.5,235.8,124.5,"02","00",0.548387096774194,74
2025,4,"0013",147.7,175.9,60.8,"03","00",0.0967741935483871,86.9
2025,4,"0014",168.7,195.4,63.6,"03","00",0.258064516129032,105.1
2025,4,"0015",192.2,272.5,73.3,"03","00",0.451612903225806,118.9
2025,4,"0016",223.8,236.7,101.1,"03","00",0.741935483870968,122.7
2025,4,"0017",267.9,295.8,136,"04","01",0.967741935483871,131.9
2025,4,"0018",251.1,283.1,144.3,"04","01",0.935483870967742,106.8
2025,4,"0019",190.2,267.8,99.4,"04","01",0.387096774193548,90.8
2025,4,"0020",187.2,205.6,113.3,"04","01",0.354838709677419,73.9
2025,4,"0021",170.9,245.5,55.8,"05","01",0.32258064516129,115.1
2025,4,"0022",197.1,214.6,62.4,"05","01",0.483870967741935,134.7
2025,4,"0023",224.1,301.4,149.8,"05","01",0.774193548387097,74.3
2025,4,"0024",170.4,238.3,104.7,"05","01",0.290322580645161,65.7
2025,4,"0025",236.2,274.9,110.8,"06","01",0.870967741935484,125.4
2025,4,"0026",150,181.1,47,"06","01",0.129032258064516,103
2025,4,"0027",152.4,200.8,42.7,"06","01",0.17741935483871,109.7
2025,4,"0028",228.3,249.5,104,"06","01",0.806451612903226,124.3
2025,4,"0029",137.1,171.4,64.2,"07","01",0.0645161290322581,72.9
2025,4,"0030",110.1,230.2,39.7,"07","01",0,70.4
2025,4,"0031",241.5,280.7,117.1,"07","01",0.903225806451613,124.4
2025,4,"0032",156.2,216.9,45.2,"07","01",0.225806451612903,111
2025,5,"0001",137.9,217.2,60.9,"00","00",0,77
2025,5,"0002",167.8,177.9,93.5,"00","00",0.193548387096774,74.3
2025,5,"0003",182.2,209.9,92.2,"00","00",0.32258064516129,90
2025,5,"0004",276,295,175.6,"00","00",0.967741935483871,100.4
2025,5,"0005",165.9,183,70.7,"01","00",0.129032258064516,95.2
2025,5,"0006",281.8,296.9,165.2,"01","00",1,116.6
2025,5,"0007",227.2,246.9,128.1,"01","00",0.806451612903226,99.1
2025,5,"0008",214,255.7,111.9,"01","00",0.612903225806452,102.1
2025,5,"0009",239,255.2,150.2,"02","00",0.903225806451613,88.8
2025,5,"0010",202.6,213.2,96.7,"02","00",0.516129032258065,105.9
2025,5,"0011",197.7,224,102.9,"02","00",0.419354838709677,94.8
2025,5,"0012",224.2,246.3,127.1,"02","00",0.709677419354839,97.1
2025,5,"0013",260.3,281.7,137.7,"03","00",0.935483870967742,122.6
2025,5,"0014",172,210.3,83.3,"03","00",0.225806451612903,88.7
2025,5,"0015",176.3,195.4,105.6,"03","00",0.258064516129032,70.7
2025,5,"0016",183,196.7,83.1,"03","00",0.354838709677419,99.9
2025,5,"0017",225.1,247.8,97.7,"04","01",0.774193548387097,127.4
2025,5,"0018",231.3,288.9,118.4,"04","01",0.838709677419355,112.9
2025,5,"0019",179.1,204.4,99.3,"04","01",0.290322580645161,79.8
2025,5,"0020",205.5,247,117.9,"04","01",0.548387096774194,87.6
2025,5,"0021",153.9,171.6,81.1,"05","01",0.0645161290322581,72.8
2025,5,"0022",225,231.9,111.4,"05","01",0.741935483870968,113.6
2025,5,"0023",234.9,239.9,135.7,"05","01",0.870967741935484,99.2
2025,5,"0024",138.1,163,69.8,"05","01",0.032258064516129,68.3
2025,5,"0025",224,265.2,117.9,"06","01",0.67741935483871,106.1
2025,5,"0026",188.3,215.5,118.8,"06","01",0.387096774193548,69.5
2025,5,"0027",166.1,251.1,77.2,"06","01",0.161290322580645,88.9
2025,5,"0028",206.2,281.3,97.9,"06","01",0.580645161290323,108.3
2025,5,"0029",159.8,164.1,95.8,"07","01",0.0967741935483871,64
2025,5,"0030",199.9,256.7,98.7,"07","01",0.451612903225806,101.2
2025,5,"0031",219.3,251.4,131.8,"07","01",0.645161290322581,87.5
2025,5,"0032",200.5,236.6,100.3,"07","01",0.483870967741935,100.2
2025,6,"0001",244.5,266,120.3,"00","00",0.967741935483871,124.2
